gvkey,conm,call_year,call_quarter,call_date,transcriptid,ceo_matched,speaker_matched,match_score,n_presenter_segments,n_answer_segments,total_words,filename,match_method,passes_word_filter
028930,"Marriott International, Inc.",2018,3,2018-11-06,1627720,"Arne Sorenson, J.D.",Arne Sorenson,81.25,2,29,8610,028930_2018_Q3_1627720.txt,,True
028930,"Marriott International, Inc.",2018,4,2019-03-01,1675536,"Arne Sorenson, J.D.",Arne Sorenson,81.25,1,23,7757,028930_2018_Q4_1675536.txt,,True
028930,"Marriott International, Inc.",2019,1,2019-05-10,1736588,"Arne Sorenson, J.D.",Arne Sorenson,81.25,1,27,6559,028930_2019_Q1_1736588.txt,,True
028930,"Marriott International, Inc.",2019,2,2019-08-06,1816839,"Arne Sorenson, J.D.",Arne Sorenson,81.25,2,29,6582,028930_2019_Q2_1816839.txt,,True
028930,"Marriott International, Inc.",2019,3,2019-11-05,2993838,"Arne Sorenson, J.D.",Arne Sorenson,81.25,1,28,7044,028930_2019_Q3_2993838.txt,,True
028930,"Marriott International, Inc.",2019,4,2020-02-27,1932617,"Arne Sorenson, J.D.",Arne Sorenson,81.25,1,15,5856,028930_2019_Q4_1932617.txt,,True
028930,"Marriott International, Inc.",2020,1,2020-05-11,2017727,"Arne Sorenson, J.D.",Arne Sorenson,81.25,1,21,6946,028930_2020_Q1_2017727.txt,,True
028930,"Marriott International, Inc.",2020,2,2020-08-10,2160462,"Arne Sorenson, J.D.",Arne Sorenson,81.25,1,24,7684,028930_2020_Q2_2160462.txt,,True
028930,"Marriott International, Inc.",2020,3,2020-11-06,2132781,"Arne Sorenson, J.D.",Arne Sorenson,81.25,1,20,6487,028930_2020_Q3_2132781.txt,,True
028930,"Marriott International, Inc.",2022,1,2022-05-04,2552679,"Anthony Capuano, Jr.",Anthony Capuano,85.71428571428571,1,21,2810,028930_2022_Q1_2552679.txt,,True
028930,"Marriott International, Inc.",2022,2,2022-08-02,2612076,"Anthony Capuano, Jr.",Anthony Capuano,85.71428571428571,1,19,3398,028930_2022_Q2_2612076.txt,,True
028930,"Marriott International, Inc.",2022,3,2022-11-03,2673385,"Anthony Capuano, Jr.",Anthony Capuano,85.71428571428571,1,14,3265,028930_2022_Q3_2673385.txt,,True
065772,Mettler-Toledo International Inc.,2018,1,2018-05-03,1486999,"Olivier Filliol, Ph.D.",Olivier Filliol,81.08108108108108,2,13,3421,065772_2018_Q1_1486999.txt,,True
065772,Mettler-Toledo International Inc.,2018,2,2018-07-26,1510749,"Olivier Filliol, Ph.D.",Olivier Filliol,81.08108108108108,2,8,2947,065772_2018_Q2_1510749.txt,,True
065772,Mettler-Toledo International Inc.,2018,3,2018-11-08,1602037,"Olivier Filliol, Ph.D.",Olivier Filliol,81.08108108108108,2,8,3423,065772_2018_Q3_1602037.txt,,True
065772,Mettler-Toledo International Inc.,2018,4,2019-02-07,1662226,"Olivier Filliol, Ph.D.",Olivier Filliol,81.08108108108108,2,13,3349,065772_2018_Q4_1662226.txt,,True
065772,Mettler-Toledo International Inc.,2019,1,2019-05-09,1738852,"Olivier Filliol, Ph.D.",Olivier Filliol,81.08108108108108,2,13,3654,065772_2019_Q1_1738852.txt,,True
065772,Mettler-Toledo International Inc.,2019,2,2019-08-01,1809975,"Olivier Filliol, Ph.D.",Olivier Filliol,81.08108108108108,2,12,4054,065772_2019_Q2_1809975.txt,,True
065772,Mettler-Toledo International Inc.,2019,3,2019-11-07,1863790,"Olivier Filliol, Ph.D.",Olivier Filliol,81.08108108108108,2,16,3842,065772_2019_Q3_1863790.txt,,True
065772,Mettler-Toledo International Inc.,2019,4,2020-02-06,1906825,"Olivier Filliol, Ph.D.",Olivier Filliol,81.08108108108108,2,22,4730,065772_2019_Q4_1906825.txt,,True
065772,Mettler-Toledo International Inc.,2020,1,2020-05-07,2016684,"Olivier Filliol, Ph.D.",Olivier Filliol,81.08108108108108,2,13,3994,065772_2020_Q1_2016684.txt,,True
065772,Mettler-Toledo International Inc.,2020,2,2020-07-30,2079668,"Olivier Filliol, Ph.D.",Olivier Filliol,81.08108108108108,2,15,4425,065772_2020_Q2_2079668.txt,,True
065772,Mettler-Toledo International Inc.,2020,3,2020-11-05,2132268,"Olivier Filliol, Ph.D.",Olivier Filliol,81.08108108108108,4,13,4058,065772_2020_Q3_2132268.txt,,True
065772,Mettler-Toledo International Inc.,2020,4,2021-02-04,2193571,"Olivier Filliol, Ph.D.",Olivier Filliol,81.08108108108108,3,14,4878,065772_2020_Q4_2193571.txt,,True
065772,Mettler-Toledo International Inc.,2021,1,2021-05-06,2274187,Patrick Kaltenbach,Patrick Kaltenbach,100.0,2,10,4028,065772_2021_Q1_2274187.txt,,True
065772,Mettler-Toledo International Inc.,2021,2,2021-07-29,2355569,Patrick Kaltenbach,Patrick Kaltenbach,100.0,2,7,3402,065772_2021_Q2_2355569.txt,,True
065772,Mettler-Toledo International Inc.,2021,3,2021-11-04,2426465,Patrick Kaltenbach,Patrick Kaltenbach,100.0,2,9,3727,065772_2021_Q3_2426465.txt,,True
065772,Mettler-Toledo International Inc.,2021,4,2022-02-10,2491329,Patrick Kaltenbach,Patrick Kaltenbach,100.0,2,12,3168,065772_2021_Q4_2491329.txt,,True
065772,Mettler-Toledo International Inc.,2022,1,2022-05-05,2555953,Patrick Kaltenbach,Patrick Kaltenbach,100.0,2,6,2996,065772_2022_Q1_2555953.txt,,True
065772,Mettler-Toledo International Inc.,2022,2,2022-07-29,2609976,Patrick Kaltenbach,Patrick Kaltenbach,100.0,2,14,3792,065772_2022_Q2_2609976.txt,,True
065772,Mettler-Toledo International Inc.,2022,3,2022-11-03,2676303,Patrick Kaltenbach,Patrick Kaltenbach,100.0,2,10,3081,065772_2022_Q3_2676303.txt,,True
008762,The Procter & Gamble Company,2018,3,2018-04-19,1432843,David Taylor,David Taylor,100.0,2,13,7571,008762_2018_Q3_1432843.txt,,True
008762,The Procter & Gamble Company,2018,4,2018-07-31,1527259,David Taylor,David Taylor,100.0,2,14,7270,008762_2018_Q4_1527259.txt,,True
008762,The Procter & Gamble Company,2022,1,2021-10-19,2407413,Jon Moeller,Jon Moeller,100.0,0,7,1189,008762_2022_Q1_2407413.txt,,True
008762,The Procter & Gamble Company,2022,2,2022-01-19,3000431,Jon Moeller,Jon Moeller,100.0,0,10,2117,008762_2022_Q2_3000431.txt,,True
008762,The Procter & Gamble Company,2022,4,2022-07-29,2609249,Jon Moeller,Jon Moeller,100.0,2,6,1887,008762_2022_Q4_2609249.txt,,True
025434,Starbucks Corporation,2018,1,2018-01-25,1374618,Kevin Johnson,Kevin Johnson,100.0,1,8,4196,025434_2018_Q1_1374618.txt,,True
025434,Starbucks Corporation,2018,2,2018-04-26,1441384,Kevin Johnson,Kevin Johnson,100.0,1,9,2447,025434_2018_Q2_1441384.txt,,True
025434,Starbucks Corporation,2018,3,2018-07-26,1510808,Kevin Johnson,Kevin Johnson,100.0,1,9,2691,025434_2018_Q3_1510808.txt,,True
025434,Starbucks Corporation,2018,4,2018-11-01,1590426,Kevin Johnson,Kevin Johnson,100.0,1,6,2113,025434_2018_Q4_1590426.txt,,True
025434,Starbucks Corporation,2019,1,2019-01-24,1641029,Kevin Johnson,Kevin Johnson,100.0,1,9,2896,025434_2019_Q1_1641029.txt,,True
025434,Starbucks Corporation,2019,2,2019-04-25,1711484,Kevin Johnson,Kevin Johnson,100.0,1,3,2681,025434_2019_Q2_1711484.txt,,True
025434,Starbucks Corporation,2019,3,2019-07-25,1832859,Kevin Johnson,Kevin Johnson,100.0,1,17,3515,025434_2019_Q3_1832859.txt,,True
025434,Starbucks Corporation,2019,4,2019-10-30,1868877,Kevin Johnson,Kevin Johnson,100.0,1,15,3403,025434_2019_Q4_1868877.txt,,True
025434,Starbucks Corporation,2020,1,2020-01-28,1897940,Kevin Johnson,Kevin Johnson,100.0,1,6,2566,025434_2020_Q1_1897940.txt,,True
025434,Starbucks Corporation,2020,2,2020-04-28,2017527,Kevin Johnson,Kevin Johnson,100.0,1,17,4280,025434_2020_Q2_2017527.txt,,True
025434,Starbucks Corporation,2020,3,2020-07-28,2077858,Kevin Johnson,Kevin Johnson,100.0,1,13,5348,025434_2020_Q3_2077858.txt,,True
025434,Starbucks Corporation,2020,4,2020-10-29,2154245,Kevin Johnson,Kevin Johnson,100.0,1,15,4321,025434_2020_Q4_2154245.txt,,True
025434,Starbucks Corporation,2021,1,2021-01-26,2181807,Kevin Johnson,Kevin Johnson,100.0,1,10,4458,025434_2021_Q1_2181807.txt,,True
025434,Starbucks Corporation,2021,2,2021-04-27,2259898,Kevin Johnson,Kevin Johnson,100.0,1,14,5092,025434_2021_Q2_2259898.txt,,True
025434,Starbucks Corporation,2021,3,2021-07-27,2352182,Kevin Johnson,Kevin Johnson,100.0,1,11,3150,025434_2021_Q3_2352182.txt,,True
025434,Starbucks Corporation,2021,4,2021-10-28,2417583,Kevin Johnson,Kevin Johnson,100.0,1,10,4830,025434_2021_Q4_2417583.txt,,True
015855,Gen Digital Inc.,2018,3,2018-01-31,1402023,Gregory Clark,Gregory Clark,100.0,2,11,4280,015855_2018_Q3_1402023.txt,,True
015855,Gen Digital Inc.,2018,4,2018-05-10,2493469,Gregory Clark,Gregory Clark,100.0,2,0,1316,015855_2018_Q4_2493469.txt,,True
015855,Gen Digital Inc.,2019,1,2018-08-02,1563051,Gregory Clark,Gregory Clark,100.0,2,14,3136,015855_2019_Q1_1563051.txt,,True
015855,Gen Digital Inc.,2019,2,2018-11-01,1590430,Gregory Clark,Gregory Clark,100.0,2,12,3437,015855_2019_Q2_1590430.txt,,True
015855,Gen Digital Inc.,2019,3,2019-01-31,1645723,Gregory Clark,Gregory Clark,100.0,2,11,4316,015855_2019_Q3_1645723.txt,,True
015855,Gen Digital Inc.,2020,1,2019-08-08,1831751,Vincent Pilette,Vincent Pilette,100.0,2,9,2920,015855_2020_Q1_1831751.txt,,True
