gvkey,datadate,fyear,at,dltt,dlc,oibdp,ppent,che,prcc_f,csho,dltis,dltr,sstk,prstkc,sich
014960,2019-12-31,2019,18046.4,6477.5,630.1,2032.3,2724.3,337.5,169.17,97.2,2395.0,2184.9,64.7,490.6,8071
014960,2020-12-31,2020,20071.7,6181.0,575.4,3672.8,2809.3,1320.8,203.55,97.5,151.7,563.9,55.9,134.5,8071
014960,2021-12-31,2021,20385.4,6143.6,199.0,4119.3,2897.1,1483.6,314.21,93.1,1000.0,1000.0,51.7,1715.9,8071
014960,2022-12-31,2022,20155.1,5802.1,492.8,2763.1,3031.1,430.0,235.48,88.2,0.0,0.0,50.6,1150.6,8071
014960,2023-12-31,2023,16725.1,4782.2,1172.0,1798.7,2981.3,536.8,227.29,83.9,0.0,300.0,54.4,1039.8,8071
015247,2017-12-31,2017,50158.0,8750.0,122.0,4960.0,27480.0,5850.0,91.91,433.898,380.0,21.0,10.0,1372.0,2911
015247,2018-12-31,2018,50155.0,8871.0,238.0,5829.0,28848.0,2982.0,74.97,417.597,1367.0,1359.0,0.0,1708.0,2911
015247,2019-12-31,2019,53864.0,10137.0,825.0,5343.0,30593.0,2583.0,93.65,409.292,2131.0,1811.0,0.0,1727.0,2911
015247,2020-12-31,2020,51774.0,14839.0,1008.0,245.0,31593.0,3313.0,56.57,408.406,4570.0,495.0,0.0,156.0,2911
015247,2021-12-31,2021,57888.0,13546.0,1579.0,4409.0,32131.0,4122.0,75.11,409.196,1828.0,3035.0,0.0,27.0,2911
015247,2022-12-31,2022,60982.0,11302.0,1420.0,17451.0,32092.0,4958.0,126.86,372.129,3153.0,5963.0,0.0,4577.0,2911
015247,2023-12-31,2023,63056.0,10871.0,1766.0,13758.0,31345.0,5424.0,130.0,333.302,2420.0,2682.0,0.0,5136.0,2911
015520,2018-01-31,2017,5839.6,688.2,44.0,533.2,877.9,225.1,52.9,60.5,2909.9,3588.2,0.3,460.0,5944
015520,2019-01-31,2018,4420.1,649.6,78.8,438.5,800.5,195.4,24.36,51.9,787.0,818.3,0.0,485.0,5944
015520,2020-01-31,2019,6299.1,1953.6,433.8,492.7,2425.2,378.0,24.31,52.3,958.3,1124.7,0.0,0.0,5944
015520,2021-01-31,2020,6178.9,1294.0,377.3,322.5,1967.7,1176.4,40.62,52.3,900.0,1270.0,0.0,0.0,5944
015520,2022-01-31,2021,6575.1,1152.2,300.0,1064.6,1782.5,1422.5,86.13,49.9,0.0,0.0,0.0,311.8,5944
015520,2023-01-31,2022,6620.4,1042.1,288.2,1021.0,1635.8,1169.7,76.81,44.9,0.0,0.0,0.0,376.1,5944
015520,2024-01-31,2023,6813.2,835.7,408.0,809.4,1499.5,1381.8,99.48,44.2,0.0,0.0,0.0,139.3,5944
015855,2018-03-31,2017,15759.0,5026.0,0.0,1159.0,778.0,2162.0,25.85,624.0,0.0,3210.0,121.0,107.0,7372
015855,2019-03-31,2018,15938.0,3961.0,491.0,1239.0,790.0,2043.0,22.99,630.0,0.0,600.0,19.0,407.0,7372
015855,2020-03-31,2019,7735.0,3538.0,784.0,872.0,326.0,2263.0,18.71,589.0,300.0,1414.0,123.0,1659.0,7372
015855,2021-03-31,2020,6361.0,3354.0,339.0,1241.0,154.0,951.0,21.26,580.0,750.0,1941.0,24.0,362.0,7372
015855,2022-03-31,2021,6943.0,2811.0,1018.0,1213.0,134.0,1891.0,26.52,582.0,512.0,541.0,14.0,15.0,7372
015855,2023-03-31,2022,15947.0,9560.0,259.0,1717.0,119.0,750.0,17.16,640.0,8954.0,3047.0,12.0,924.0,7372
015855,2024-03-31,2023,15772.0,8467.0,188.0,2106.0,117.0,846.0,22.4,623.0,0.0,1183.0,12.0,467.0,7372
016101,2017-12-31,2017,70786.0,30953.0,6415.0,12215.0,2803.0,9789.0,96.71,1592.131,0.0,25.0,254.0,1410.0,2836
016101,2018-12-31,2018,59352.0,35002.0,5308.0,14345.0,2883.0,8061.0,92.19,1478.824,5963.0,6035.0,73.0,12014.0,2836
016101,2019-12-31,2019,89115.0,63226.0,3862.0,15872.0,3306.0,39924.0,88.54,1478.912,31482.0,1536.0,8.0,629.0,2836
016101,2020-12-31,2020,150565.0,78386.0,8677.0,22369.0,6143.0,8479.0,107.15,1765.133,3000.0,5683.0,209.0,978.0,2836
016101,2021-12-31,2021,146529.0,64902.0,12673.0,28490.0,5872.0,9830.0,135.4,1768.338,1000.0,9414.0,244.0,934.0,2836
016101,2022-12-31,2022,138805.0,59889.0,4302.0,31300.0,5672.0,9229.0,161.61,1769.181,2000.0,14433.0,262.0,1487.0,2836
016101,2023-12-31,2023,134711.0,52929.0,7357.0,26107.0,5733.0,12816.0,154.97,1765.941,0.0,4149.0,180.0,1972.0,2836
016478,2017-12-31,2017,29833.078,6030.836,356.235,4608.515,25665.037,834.228,107.91,578.477,0.0,606.555,20.84,63.408,1311
016478,2018-12-31,2018,33934.474,5170.169,913.093,7866.578,28075.519,1555.634,87.21,580.023,0.0,358.219,20.56,63.456,1311
016478,2019-12-31,2019,37124.608,4590.919,1383.889,7501.64,31137.595,2027.972,83.76,581.914,0.0,912.899,17.946,25.152,1311
016478,2020-12-31,2020,35804.601,5676.351,1076.143,3673.973,29467.627,3328.928,49.87,583.571,1483.852,1019.444,16.169,16.13,1311
016478,2021-12-31,2021,38236.0,5630.0,277.0,9971.0,29169.0,5209.0,88.83,585.265,0.0,787.0,19.0,41.0,1311
016478,2022-12-31,2022,41371.0,4379.0,1579.0,13553.0,30275.0,5972.0,129.52,587.696,0.0,35.0,28.0,118.0,1311
016478,2023-12-31,2023,43857.0,4441.0,359.0,13067.0,33271.0,5278.0,120.95,580.861,0.0,1282.0,20.0,1038.0,1311
016721,2018-03-31,2017,8584.0,992.0,0.0,1565.0,453.0,5331.0,121.24,306.37,0.0,0.0,78.0,721.0,7372
016721,2019-03-31,2018,8957.0,994.0,0.0,1158.0,448.0,5445.0,101.63,298.107,0.0,0.0,61.0,1314.0,7372
016721,2020-03-31,2019,11112.0,552.0,668.0,1604.0,642.0,5735.0,100.17,288.413,0.0,0.0,62.0,1298.0,7372
016721,2021-03-31,2020,13288.0,2078.0,76.0,1227.0,733.0,6366.0,135.37,286.465,1478.0,600.0,86.0,881.0,7372
016721,2022-03-31,2021,13800.0,2150.0,81.0,1584.0,864.0,3062.0,126.51,280.051,0.0,0.0,77.0,1504.0,7372
016721,2023-03-31,2022,13459.0,2157.0,66.0,1983.0,825.0,2767.0,120.45,272.914,0.0,0.0,80.0,1470.0,7372
016721,2024-03-31,2023,13420.0,2130.0,66.0,1926.0,821.0,3262.0,132.67,266.415,0.0,0.0,77.0,1496.0,7372
017928,2017-12-31,2017,22742.0,10122.0,103.0,1833.0,440.0,1005.0,97.9,208.1,7163.0,4652.0,91.0,2620.0,8731
017928,2018-12-31,2018,22549.0,10907.0,100.0,1950.0,434.0,938.0,116.17,197.5,4076.0,3061.0,15.0,1405.0,8731
017928,2019-12-31,2019,23251.0,11941.0,253.0,2054.0,954.0,899.0,154.51,192.3,4422.0,3675.0,11.0,949.0,8731
017928,2020-12-31,2020,24564.0,12877.0,305.0,2070.0,953.0,1902.0,179.17,191.2,2841.0,2499.0,,491.0,8731
017928,2021-12-31,2021,24689.0,12524.0,240.0,2677.0,903.0,1477.0,282.14,190.6,2761.0,2691.0,0.0,465.0,8731
017928,2022-12-31,2022,25337.0,13083.0,268.0,2957.0,863.0,1309.0,204.89,185.7,3600.0,2659.0,0.0,1239.0,8731
017928,2023-12-31,2023,26681.0,13406.0,825.0,3186.0,819.0,1496.0,231.38,181.5,6384.0,5582.0,0.0,1053.0,8731
018043,2017-06-30,2017,14552.0,276.0,103.0,901.0,1624.0,2016.0,13.7,581.924,0.0,23.0,0.0,0.0,2711
018043,2018-06-30,2018,16346.0,1490.0,462.0,1043.0,2560.0,2034.0,15.5,583.015,95.0,213.0,0.0,0.0,2711
018043,2019-06-30,2019,15711.0,1004.0,449.0,1206.0,2554.0,1643.0,13.49,585.21,681.0,1116.0,0.0,0.0,2711
018043,2020-06-30,2020,14261.0,2329.0,207.0,994.0,3317.0,1517.0,11.86,588.553,926.0,1226.0,0.0,0.0,2711
018043,2021-06-30,2021,16771.0,3401.0,171.0,1313.0,3307.0,2236.0,25.77,590.842,1515.0,557.0,0.0,0.0,2711
018043,2022-06-30,2022,17221.0,3723.0,432.0,1714.0,2994.0,1822.0,15.58,584.371,1690.0,838.0,0.0,179.0,2711
018043,2023-06-30,2023,16921.0,4068.0,139.0,1430.0,3078.0,1833.0,19.5,571.96,514.0,589.0,0.0,243.0,2711
020548,2017-12-31,2017,4727.344,1217.891,304.0,529.608,3072.204,480.047,28.6,460.611,0.0,0.0,0.0,131.714,1311
020548,2018-12-31,2018,4198.829,1226.104,0.0,1204.47,3463.606,2.287,22.35,422.685,158.0,455.0,0.0,880.911,1311
020548,2019-12-31,2019,4487.245,1165.702,90.124,1282.449,3891.622,213.783,17.41,397.925,95.0,102.0,0.0,530.453,1311
020548,2020-12-31,2020,4523.532,975.552,191.991,686.929,4078.347,151.691,16.28,398.872,196.0,283.0,0.0,9.459,1311
020548,2021-12-31,2021,19900.0,3380.0,83.0,2375.0,17692.0,1046.0,19.0,813.53,100.0,290.0,2.0,114.0,1311
020548,2022-12-31,2022,20154.0,2479.0,120.0,6914.0,17861.0,683.0,24.57,768.245,0.0,880.0,12.0,1285.0,1311
020548,2023-12-31,2023,20415.0,1829.0,697.0,3795.0,18270.0,965.0,25.52,751.0,0.0,6.0,2.0,416.0,1311
020779,2017-07-31,2017,129818.0,25725.0,7992.0,14692.0,3322.0,70492.0,31.45,4983.0,6980.0,4151.0,708.0,4304.0,3576
020779,2018-07-31,2018,108784.0,20331.0,5238.0,14750.0,3006.0,46548.0,42.29,4614.0,6877.0,12375.0,623.0,18250.0,3576
020779,2019-07-31,2019,97793.0,14475.0,10191.0,15945.0,2789.0,33434.0,55.4,4250.0,2250.0,6780.0,640.0,21579.0,3576
020779,2020-07-31,2020,94853.0,12239.0,3346.0,15826.0,3374.0,29419.0,47.1,4237.0,0.0,6720.0,655.0,3386.0,3576
020779,2021-07-31,2021,97497.0,9849.0,2845.0,15539.0,3433.0,24532.0,55.37,4217.0,0.0,3000.0,643.0,3513.0,3576
020779,2022-07-31,2022,94002.0,9140.0,1421.0,15993.0,3000.0,19267.0,45.37,4110.0,1049.0,3550.0,660.0,8381.0,3576
020779,2023-07-31,2023,101852.0,7365.0,2046.0,17210.0,3056.0,26337.0,52.04,4066.0,0.0,500.0,700.0,4890.0,3576
020904,2017-09-30,2017,7979.6,2228.9,1155.3,1051.3,491.2,540.6,36.69,275.293,0.0,481.5,49.0,219.8,3844
020904,2018-09-30,2018,7230.9,2760.2,603.0,1028.5,478.2,666.7,40.98,270.088,2850.0,2948.3,33.2,292.5,3844
020904,2019-09-30,2019,6442.1,2836.5,274.8,1063.3,470.9,601.8,50.49,267.685,1500.0,1466.7,49.8,212.9,3844
020904,2020-09-30,2020,7195.8,2796.9,350.3,1552.9,572.2,701.0,66.47,257.498,0.0,47.5,65.6,667.9,3844
020904,2021-09-30,2021,8919.9,2801.1,343.5,2953.9,648.3,1170.3,73.81,253.653,936.3,1048.2,51.3,457.3,3844
020904,2022-09-30,2022,9071.2,2880.2,41.4,2091.8,550.5,2339.5,64.52,247.132,1491.2,1455.0,33.5,565.0,3844
020904,2023-09-30,2023,9139.3,2593.6,310.5,1269.3,579.7,2722.5,69.4,241.709,0.0,19.0,43.0,498.8,3844
022260,2017-12-31,2017,36593.0,32858.0,200.0,8188.0,17895.0,786.0,87.84,350.092,2262.0,753.0,0.0,2051.0,8062
022260,2018-12-31,2018,39207.0,32033.0,788.0,8920.0,19757.0,549.0,124.45,342.895,2000.0,2344.0,0.0,1530.0,8062
022260,2019-12-31,2019,45058.0,35076.0,495.0,9814.0,24549.0,768.0,147.81,338.446,6451.0,5884.0,0.0,1031.0,8062
022260,2020-12-31,2020,47490.0,32468.0,588.0,9983.0,25223.0,1909.0,164.46,339.426,2700.0,5917.0,0.0,441.0,8062
022260,2021-12-31,2021,50742.0,36097.0,629.0,12531.0,26176.0,1554.0,256.92,305.477,7124.0,3869.0,0.0,8215.0,8062
022260,2022-12-31,2022,52438.0,39466.0,734.0,12022.0,27640.0,1000.0,239.96,277.378,6117.0,2830.0,0.0,7000.0,8062
022260,2023-12-31,2023,56211.0,39072.0,2787.0,12704.0,29922.0,1022.0,270.68,265.537,3224.0,1929.0,0.0,3811.0,8062
022325,2018-03-31,2017,5055.687,1214.44,499.186,826.995,304.117,3447.57,72.24,253.377,745.175,457.918,47.454,534.645,3674
022325,2019-03-31,2018,5151.348,1234.807,0.0,1028.498,328.929,3175.684,126.79,253.891,0.0,500.0,48.669,209.886,3674
022325,2020-03-31,2019,4693.334,796.074,510.369,926.425,430.393,2267.216,77.94,243.81,0.0,0.0,53.277,1289.653,3674
022325,2021-03-31,2020,5519.201,1533.546,10.461,902.004,393.345,3078.899,123.9,245.808,744.427,500.0,55.588,117.741,3674
023809,2017-08-31,2017,9259.781,5183.56,48.134,2403.12,4031.018,311.843,528.44,27.833,600.0,490.004,54.686,1071.649,5531
023809,2018-08-31,2018,9346.98,5107.943,52.29,2479.365,4218.4,277.268,766.88,25.742,170.2,299.004,89.715,1592.013,5531
023809,2019-08-31,2019,9895.913,5330.003,56.246,2579.298,4398.751,244.258,1101.69,24.038,750.0,598.607,188.819,2004.896,5531
023809,2020-08-31,2020,14423.872,8170.786,291.344,2899.045,7090.898,1826.933,1196.31,23.376,1850.0,1582.158,68.392,930.903,5531
023809,2021-08-31,2021,14516.199,8088.784,326.5,3395.21,7575.603,1217.342,1549.15,21.138,0.0,309.853,187.757,3378.321,5531
023809,2022-08-31,2022,15275.043,9177.493,336.284,3712.952,8089.236,314.148,2119.21,19.126,1353.4,567.182,113.934,4359.991,5531
023809,2023-08-31,2023,15985.878,10786.297,344.172,3971.563,8594.645,316.693,2531.33,17.857,2356.2,881.055,182.494,3699.552,5531
023812,2017-12-31,2017,8764.286,703.453,0.0,2221.791,2358.605,1409.58,375.96,107.624,57.0,19.925,240.213,301.688,2834
023812,2018-12-31,2018,11734.5,708.5,0.0,2708.5,2575.8,2809.9,373.5,109.006,0.0,0.0,114.5,191.6,2834
023812,2019-12-31,2019,14805.2,713.9,0.0,2520.2,2890.4,3214.3,375.48,110.277,0.0,0.0,211.8,463.9,2834
023812,2020-12-31,2020,17163.3,2695.7,0.0,3808.5,3221.6,3587.0,483.11,106.951,1981.9,0.0,2575.2,6527.6,2834
023812,2021-12-31,2021,25434.8,1980.0,719.7,9513.2,3482.2,5694.7,631.52,108.675,0.0,0.0,1672.3,2678.1,2834
023812,2022-12-31,2022,29214.5,2757.2,12.4,5555.7,3834.2,7742.3,721.49,109.6,0.0,0.0,1519.5,2528.5,2834
023812,2023-12-31,2023,33080.2,2771.6,19.0,4769.6,4224.4,10844.8,878.29,109.4,0.0,0.0,1145.5,2935.6,2834
024197,2017-12-31,2017,1713.416,606.075,655.0,495.825,379.096,471.93,156.38,87.104,0.0,0.0,38.622,290.638,2835
024197,2018-12-31,2018,1537.349,601.348,398.937,577.072,437.27,123.794,186.02,86.1,0.0,0.0,38.201,378.694,2835
024197,2019-12-31,2019,1832.475,766.382,304.046,654.141,614.452,90.326,261.13,85.471,100.0,0.0,36.106,309.711,2835
024197,2020-12-31,2020,2294.561,935.531,67.721,817.919,646.338,383.928,499.87,85.449,200.0,0.0,51.328,203.418,2835
024197,2021-12-31,2021,2437.203,862.582,168.427,1041.652,692.768,144.454,658.46,84.562,0.0,50.0,46.565,762.339,2835
024197,2022-12-31,2022,2746.765,795.626,674.407,1010.511,768.092,112.546,407.96,82.894,0.0,75.0,35.747,830.317,2835
024197,2023-12-31,2023,3259.925,722.554,344.799,1211.922,817.676,453.932,555.05,83.032,0.0,75.0,47.034,81.895,2835
024216,2017-12-31,2017,33112.0,17801.0,2169.0,3319.0,20296.0,1647.0,10.83,660.388,6403.0,5455.0,0.0,0.0,4991
024216,2018-12-31,2018,32521.0,17636.0,1664.0,3389.0,21396.0,1849.0,14.46,662.298,4793.0,5582.0,0.0,0.0,4991
024216,2019-12-31,2019,33648.0,18566.0,1889.0,3175.0,22822.0,1765.0,19.9,663.953,7854.0,7016.0,0.0,0.0,4991
024216,2020-12-31,2020,34603.0,18744.0,1448.0,3586.0,23101.0,1721.0,23.5,665.37,10519.0,9981.0,0.0,0.0,4991
024216,2021-12-31,2021,32963.0,17626.0,1412.0,3586.0,20184.0,1479.0,24.3,666.794,4453.0,4458.0,1014.0,0.0,4991
024216,2022-12-31,2022,38363.0,22114.0,2446.0,3394.0,23395.0,2640.0,28.76,668.743,11412.0,7860.0,0.0,0.0,4991
024216,2023-12-31,2023,44799.0,23133.0,5143.0,3376.0,30338.0,2191.0,19.25,669.693,13024.0,9280.0,0.0,0.0,4991
024316,2017-12-31,2017,4791.012,0.0,0.0,1247.089,230.276,1201.555,63.29,566.298,0.0,0.0,52.626,361.178,2086
024316,2018-12-31,2018,4526.891,0.0,0.0,1340.598,243.051,958.163,49.22,543.676,0.0,0.0,27.851,1342.076,2086
024316,2019-12-31,2019,5150.352,25.651,4.297,1479.166,329.982,1331.02,63.55,536.698,0.0,13.569,92.363,707.3,2086
024316,2020-12-31,2020,6202.716,17.366,3.97,1714.083,337.41,2061.767,92.48,528.097,0.0,3.086,72.936,595.918,2086
024316,2021-12-31,2021,7804.784,17.43,4.95,1830.722,336.91,3076.189,96.04,529.323,2.928,,45.723,13.83,2086
024316,2022-12-31,2022,8293.105,29.627,8.504,1645.962,554.909,2669.455,101.53,522.3,0.075,,64.015,771.028,2086
024316,2023-12-31,2023,9686.522,48.478,17.537,2089.847,949.641,3253.28,57.61,1041.571,,13.914,130.267,658.952,2086
024344,2017-12-31,2017,3546.014,583.902,22.531,619.283,789.437,2090.155,149.86,253.253,34.666,19.336,344.84,0.0,2834
024344,2018-12-31,2018,6245.898,581.55,9.817,831.386,812.005,3173.152,165.71,255.172,20.84,33.388,289.293,350.043,2834
024344,2019-12-31,2019,8318.465,622.868,50.299,1533.966,833.282,3816.298,218.95,258.993,10.046,39.185,343.244,192.015,2834
024344,2020-12-31,2020,11751.808,889.505,52.955,2989.587,1284.098,6659.555,236.34,259.89,13.251,42.275,264.946,739.407,2834
024344,2021-12-31,2021,13432.5,887.2,80.2,2915.9,1424.4,7530.0,219.6,254.479,22.6,47.0,102.0,1561.3,2834
024344,2022-12-31,2022,18150.9,810.3,89.4,4565.5,1455.8,10786.5,288.78,257.012,0.0,85.5,186.3,172.0,2834
024344,2023-12-31,2023,22730.2,724.7,83.7,4488.3,1452.9,11221.5,406.89,257.695,,44.9,134.6,653.7,2834
024468,2017-12-31,2017,23652.6,5935.0,3.2,6638.8,3182.4,3689.0,318.57,211.5,0.0,560.9,0.0,1370.7,2836
024468,2018-12-31,2018,25288.9,5936.5,0.0,7100.9,3601.2,3538.0,300.92,197.2,0.0,3.2,0.0,4354.7,2836
024468,2019-12-31,2019,27234.3,4871.7,1569.4,7968.0,3674.3,4475.9,296.73,174.2,0.0,0.0,0.0,5868.3,2836
024468,2020-12-31,2020,24618.9,7828.2,83.2,5345.9,3844.8,2610.1,244.86,152.4,2967.4,1500.0,0.0,6683.7,2836
024468,2021-12-31,2021,23877.3,6604.4,1088.2,3931.8,3791.8,3846.3,239.92,147.0,0.0,170.0,0.0,1800.7,2836
024468,2022-12-31,2022,24554.1,6614.0,97.2,3651.8,3702.5,5683.9,276.92,144.1,0.0,1002.2,0.0,751.9,2836
024468,2023-12-31,2023,26844.8,7188.2,240.3,3198.3,3729.7,1049.9,258.77,144.9,997.2,809.9,,44.3,2836
024616,2017-12-31,2017,40774.0,0.0,1000.0,2742.0,1528.0,5695.0,73.62,1200.0,0.0,0.0,144.0,1172.0,7389
024616,2018-12-31,2018,43332.0,0.0,1998.0,3303.0,1724.0,9109.0,84.09,1174.0,0.0,0.0,144.0,3939.0,7389
024616,2019-12-31,2019,51333.0,5368.0,104.0,3705.0,2172.0,10761.0,108.17,1173.0,5471.0,2516.0,138.0,1915.0,7389
024616,2020-12-31,2020,70379.0,9581.0,144.0,4977.0,2514.0,13423.0,234.2,1172.0,6966.0,3000.0,137.0,2156.0,7389
024616,2021-12-31,2021,75803.0,8669.0,1141.0,5589.0,2568.0,9505.0,188.58,1168.0,272.0,361.0,162.0,4409.0,7389
024616,2022-12-31,2022,78717.0,10986.0,569.0,5361.0,2304.0,10892.0,71.22,1136.0,3475.0,1686.0,143.0,4535.0,7389
024616,2023-12-31,2023,82166.0,10092.0,1752.0,6016.0,1878.0,14140.0,61.41,1072.0,1528.0,1053.0,127.0,5259.0,7389
024782,2017-12-31,2017,11628.8,3270.8,70.4,1101.1,833.1,695.7,87.16,140.8,6.8,2611.0,0.7,191.5,2834
024782,2018-12-31,2018,10983.4,3052.2,190.2,910.0,829.1,560.5,38.75,135.9,431.0,486.9,1.3,400.0,2834
024782,2019-12-31,2019,11301.4,3467.5,35.4,881.7,1060.3,360.9,51.66,136.1,600.5,476.0,0.9,0.0,2834
024782,2020-12-31,2020,11488.4,3687.6,71.8,902.9,1213.0,644.0,44.72,133.1,743.8,593.9,0.0,164.2,2834
024782,2021-12-31,2021,10425.7,3064.0,629.8,550.4,1058.9,1865.3,38.9,133.8,,30.6,0.0,0.0,2834
024782,2022-12-31,2022,11017.3,4259.9,64.6,576.9,1165.4,600.8,34.09,134.7,1587.3,970.6,0.0,0.0,2834
024782,2023-12-31,2023,10809.1,3792.4,468.1,674.7,1113.7,751.4,32.18,135.5,295.1,325.3,0.0,0.0,2834
024800,2017-09-30,2017,65486.0,19398.0,2495.0,6787.0,3216.0,37308.0,51.84,1474.0,10953.0,0.0,497.0,1342.0,3674
024800,2018-09-30,2018,32686.0,15365.0,1005.0,5438.0,2975.0,12088.0,72.03,1219.0,0.0,5500.0,603.0,22860.0,3674
024800,2019-09-30,2019,32957.0,13437.0,2496.0,4759.0,3081.0,12260.0,76.28,1145.0,0.0,0.0,414.0,2059.0,3674
024800,2020-09-30,2020,35594.0,15597.0,634.0,5822.0,4171.0,11214.0,117.68,1131.0,1988.0,2219.0,329.0,2794.0,3674
024800,2021-09-30,2021,41240.0,14129.0,2170.0,11368.0,5072.0,12414.0,128.98,1125.0,0.0,0.0,347.0,4103.0,3674
024800,2022-09-30,2022,49014.0,14110.0,2049.0,16599.0,5799.0,6382.0,112.98,1121.0,1477.0,1889.0,356.0,3895.0,3674
024800,2023-09-30,2023,51040.0,15055.0,1012.0,10470.0,5654.0,11324.0,111.06,1114.0,1880.0,1446.0,434.0,3494.0,3674
024856,2017-12-31,2017,70283.0,30795.0,2747.0,15593.0,3295.0,26145.0,71.64,1308.0,8985.0,,234.0,954.0,2836
024856,2018-12-31,2018,63675.0,24574.0,2748.0,10494.0,4006.0,30952.0,62.55,1282.0,0.0,,289.0,2900.0,2836
024856,2019-12-31,2019,61627.0,22720.0,2598.0,6491.0,5170.0,24671.0,64.98,1266.0,0.0,,209.0,1749.0,2836
024856,2020-12-31,2020,68407.0,29253.0,2864.0,12068.0,5613.0,8261.0,58.26,1254.0,8184.0,,256.0,1583.0,2836
024856,2021-12-31,2021,67952.0,25668.0,1617.0,14145.0,5663.0,7405.0,72.61,1254.0,0.0,4750.0,169.0,546.0,2836
024856,2022-12-31,2022,63171.0,23424.0,2384.0,13214.0,5980.0,6858.0,85.85,1247.0,0.0,1500.0,309.0,1396.0,2836
024856,2023-12-31,2023,62125.0,23735.0,1923.0,12586.0,5898.0,8350.0,81.01,1246.0,1980.0,2250.0,232.0,1000.0,2836
024925,2017-12-31,2017,14316.413,4354.611,800.944,1553.757,142.535,671.327,259.0,102.493,,1060.0,32.685,,3823
024925,2018-12-31,2018,15249.5,4940.2,1.5,1762.4,128.7,364.4,266.52,103.4,1500.0,1705.0,16.0,,3823
024925,2019-12-31,2019,18108.9,4893.1,659.0,1918.3,406.8,709.7,354.23,104.1,1200.0,865.0,41.7,,3823
024925,2020-12-31,2020,24024.8,9283.7,567.1,1960.8,405.6,308.3,431.09,104.9,4920.0,600.0,74.9,,3823
024925,2021-12-31,2021,23713.9,7303.5,850.6,2206.9,323.8,351.5,491.86,105.5,,1650.0,79.4,,3823
024925,2022-12-31,2022,26980.8,6126.7,745.6,2179.6,281.4,792.8,432.09,106.1,,1270.0,82.5,,7370
024925,2023-12-31,2023,28167.5,5989.3,542.8,2517.0,309.4,214.3,545.17,106.9,360.0,700.0,130.7,,7370
024975,2017-10-31,2017,5396.414,134.063,9.924,586.257,266.014,1048.356,86.52,150.445,320.0,380.625,126.337,416.73,7372
024975,2018-10-31,2018,6145.974,125.535,343.769,601.233,309.31,723.115,89.53,149.265,620.635,295.313,123.829,445.772,7372
024975,2019-10-31,2019,6405.16,120.093,17.614,753.299,429.532,729.771,135.75,150.331,192.897,524.063,156.364,386.328,7372
024975,2020-10-31,2020,8030.062,563.234,100.257,870.304,949.636,1237.176,213.86,152.618,276.489,288.879,197.403,324.303,7372
024975,2021-10-31,2021,8752.26,512.097,154.67,973.742,965.649,1582.349,333.18,153.062,0.0,28.061,210.719,892.031,7372
024975,2022-10-31,2022,9418.087,602.097,54.274,1381.157,1042.39,1567.087,292.55,152.375,0.0,76.838,237.956,1274.005,7372
024975,2023-10-31,2023,10333.131,602.113,85.69,1599.021,1126.09,1592.101,469.44,152.053,0.0,2.603,252.986,1402.132,7372
025056,2017-12-31,2017,69209.0,18294.0,5450.0,8979.0,2707.0,2621.0,91.47,780.0,4270.0,5040.0,206.0,0.0,4888
025119,2017-12-31,2017,12094.853,1559.895,1212.562,1859.352,4270.79,84.884,275.9,74.421,16567.407,16557.465,1.845,13.902,2273
025119,2018-12-31,2018,13099.123,1515.601,1756.997,1707.491,4699.902,119.05,116.96,72.307,18151.334,17639.157,0.002,284.069,2273
025119,2019-12-31,2019,13386.68,1746.543,1163.367,1507.68,5021.92,177.285,136.38,71.632,779.912,824.598,0.001,108.857,2273
025119,2020-12-31,2020,14327.751,2591.613,480.969,1402.468,4914.367,1340.366,140.95,70.278,1680.123,964.837,0.0,192.164,2273
025119,2021-12-31,2021,14224.517,1997.672,731.942,1948.495,5026.832,591.895,182.18,65.609,0.0,932.252,0.0,900.334,2273
025119,2022-12-31,2022,14120.432,2274.699,948.628,1671.079,5048.994,667.623,102.22,63.534,912.952,605.0,0.0,307.572,2273
025119,2023-12-31,2023,13559.869,2039.291,1112.798,1441.059,5421.698,642.55,103.5,63.686,1673.377,1015.186,0.0,0.0,2273
025124,2017-12-31,2017,20436.0,7783.0,1217.0,3680.0,12057.0,617.0,154.68,286.777,11.0,583.0,120.0,12.0,2810
025124,2018-12-31,2018,93386.0,12288.0,3008.0,4442.0,29717.0,4466.0,156.04,547.242,8.0,3124.0,77.0,599.0,2810
025124,2019-12-31,2019,86612.0,11409.0,3523.0,7955.0,30089.0,2700.0,212.9,534.381,99.0,1583.0,72.0,2658.0,2810
025124,2020-12-31,2020,88229.0,12946.0,4277.0,8515.0,29801.0,3754.0,263.51,523.295,2796.0,2681.0,47.0,2457.0,2810
025124,2021-12-31,2021,81605.0,12082.0,3134.0,9918.0,27019.0,2823.0,346.43,508.681,2283.0,1468.0,50.0,4612.0,2810
025124,2022-12-31,2022,79658.0,12852.0,5939.0,10664.0,24420.0,5436.0,326.18,492.458,3210.0,1785.0,36.0,5168.0,2810
025124,2023-12-31,2023,80811.0,14112.0,6203.0,11921.0,25490.0,4664.0,410.71,482.445,2188.0,1682.0,33.0,3958.0,2810
025279,2017-12-31,2017,19042.0,3815.0,1801.0,2530.0,1697.0,991.0,24.79,1373.497,2156.0,3216.0,85.0,65.0,3845
